정류소ID,정류소명,xPos,yPos,wincId
7051002500,대덕천주교회3,128.5714141,35.8345317,764
7051002700,앞산별자리체험학습장1,128.5714213,35.8328593,763
7051002800,대덕천주교회4,128.5713004,35.83531562,766
7051002900,KT남대구지사앞2,128.5714385,35.83763765,5070
7051003000,KT남대구지사건너2,128.5712934,35.83860818,1630
7051003100,대명역(1번출구),128.5651533,35.83940477,2178
7051003200,대명초등학교앞,128.5677505,35.83926833,2179
7051003300,대명초등학교건너,128.5685986,35.83957787,20031
7051003400,KT남대구지사앞1,128.5721915,35.83919695,2180
7051003500,KT남대구지사건너1,128.5726133,35.8394358,2175
7051003600,안지랑네거리1,128.5753178,35.8389786,20030
7051003700,안지랑네거리2,128.5752234,35.83925563,2174
7051003800,대명9동행정복지센터앞,128.5796779,35.83755528,21164
7051004000,남명삼거리1,128.5786958,35.83557783,21841
7051004100,남명삼거리2,128.5778418,35.83549397,758
7051004200,룸비니유치원건너,128.5740252,35.83531762,767
7051004300,룸비니유치원앞,128.5741706,35.83523993,768
7051004400,현충삼거리1,128.5794734,35.83374147,20001
7051004500,대명중학교앞,128.5785491,35.83239823,760
7051004600,대덕문화전당건너,128.5759265,35.83228652,21214
7051004700,안지랑골입구건너,128.5740184,35.8314035,762
7051004800,앞산자락카페마실앞,128.5688307,35.83212143,775
7051004900,안지랑골입구,128.5737202,35.83051172,781
7051005000,대명중학교건너,128.579293,35.8323978,4724
7051005100,남부도서관앞,128.5813374,35.83281828,21205
7051005200,충혼탑앞,128.5851442,35.83304985,21206
7051005300,충혼탑건너,128.5845649,35.8333106,753
7051005400,대구차여성병원앞,128.5752923,35.84016382,21212
7051005500,대구차여성병원건너,128.5741051,35.84066823,638
7051005600,대명1동행정복지센터앞,128.5727131,35.84191405,21213
7051005700,대명1동행정복지센터건너,128.5717354,35.84228743,21228
7051005900,대구가톨릭대학병원앞,128.5690864,35.84451925,2559
7041030200,두류공원네거리1,128.5661984,35.84804307,21611
7041030300,두류공원네거리2,128.5660114,35.8478251,5259
7051006000,두리봉네거리2,128.5588594,35.83919405,742
7041030400,두리봉네거리1,128.5584264,35.83898718,21609
7051006100,문화예술회관건너,128.5607568,35.8416537,21227
7051006200,문화예술회관앞,128.5610696,35.84241002,5008
7051006300,두류수영장건너,128.5646162,35.84540855,629
7051006400,두류수영장앞,128.5647587,35.84579583,5007
7051006500,문성병원앞,128.5687555,35.84804292,628
